L,C,R
7.424267940565677515e-01,8.675785830437991730e-02,1.708153476390520953e-01
7.467429992475032030e-01,9.028645230118352571e-02,1.629705484513130909e-01
7.535948032895799509e-01,8.988665998421406511e-02,1.565185367262055260e-01
7.520944682756636190e-01,9.875444098797567238e-02,1.491510907363602645e-01
7.675938906668891004e-01,8.718720838557392216e-02,1.452189009475366444e-01
7.775965835780760393e-01,8.292972149645926050e-02,1.394736949254641867e-01
7.571646491556606184e-01,1.092404777643550401e-01,1.335948730799839945e-01
7.649450045355465910e-01,1.000028737124498135e-01,1.350521217520031514e-01
7.504325155811322201e-01,1.130307374824885552e-01,1.365367469363789055e-01
8.023610866991290891e-01,6.746432069834817913e-02,1.301745926025223987e-01
7.948488364129118189e-01,7.648592343901176871e-02,1.286652401480760100e-01
7.845986623545639915e-01,9.570531741497426137e-02,1.196960202304613863e-01
7.809123353844331650e-01,1.026046559278721987e-01,1.164830086876942755e-01
7.814669951411218340e-01,1.093850499350925293e-01,1.091479549237852481e-01
7.653085827212771086e-01,1.294481572533855152e-01,1.052432600253370154e-01
8.047000318111688921e-01,9.572075130860760450e-02,9.957921688022305928e-02
8.266852725233511112e-01,7.628307673533135658e-02,9.703165074131722689e-02
8.053621459472266597e-01,1.026654482256706413e-01,9.197240582710235202e-02
8.147134974446941236e-01,9.694404157347140394e-02,8.834246098183431983e-02
8.242790060673370611e-01,8.793530175370195545e-02,8.778569217896080301e-02
8.219677343874528530e-01,9.134704792499227788e-02,8.668521768755453605e-02
8.032590058716128079e-01,1.126313994779792466e-01,8.410959465040758476e-02
7.942209272719040758e-01,1.242252759313669103e-01,8.155379679672869475e-02
7.902146201191638797e-01,1.301494587402243219e-01,7.963592114061150695e-02
8.081368519775739001e-01,1.106180331385781257e-01,8.124511488384769664e-02
7.900588565084782910e-01,1.326694472819893722e-01,7.727169620953207307e-02
7.821750672123646275e-01,1.411161852625882340e-01,7.670874752504684702e-02
7.632345112648130092e-01,1.533576893563168009e-01,8.340779937886988460e-02
7.971289669606016481e-01,9.993239215766495931e-02,1.029386408817329485e-01
7.879925583222727736e-01,1.118767984782658986e-01,1.001306431994609392e-01
7.852040627399931028e-01,1.168669234704796805e-01,9.792901378952684199e-02
7.575598393034402855e-01,1.378666339669191998e-01,1.045735267296401122e-01
7.259854681656316977e-01,1.684225387311501232e-01,1.055919931032177073e-01
7.170512484364227612e-01,1.736901359178265047e-01,1.092586156457500957e-01
7.058276293611013275e-01,1.805062388377034477e-01,1.136661318011946697e-01
7.029799512715970700e-01,1.702482821554200110e-01,1.267717665729823362e-01
6.831356006705213701e-01,1.925884934367817769e-01,1.242759058926962840e-01
6.779771607763539487e-01,1.901148015503064670e-01,1.319080376733388904e-01
6.908660711129011034e-01,1.661644336682488454e-01,1.429694952188494128e-01
6.900442480918697052e-01,1.575995930787862376e-01,1.523561588293434466e-01
6.688547450222275259e-01,1.819508037438339332e-01,1.491944512339378470e-01
6.822257475914312863e-01,1.679293411344372766e-01,1.498449112741307154e-01
6.538831125669305466e-01,1.940404105807833068e-01,1.520764768522854526e-01
6.316745668689226489e-01,2.154140457160544364e-01,1.529113874150221930e-01
6.542938221115559561e-01,1.820910368394997314e-01,1.636151410489436187e-01
6.782561253469309159e-01,1.430066232041716512e-01,1.787372514488967667e-01
6.242739238330229368e-01,1.936116743375154436e-01,1.821144018294610367e-01
5.870372314453963236e-01,2.285498791252556505e-01,1.844128894293473597e-01
5.411595254857868298e-01,2.549180698301345416e-01,2.039224046840780180e-01
5.042876259970902053e-01,2.851953415834642125e-01,2.105170324194449438e-01
5.651302733542444834e-01,2.158819427495600185e-01,2.189877838961948597e-01
5.241590306231562746e-01,2.331188324145986313e-01,2.427221369622444280e-01
4.773644651947588358e-01,2.802860954787813608e-01,2.423494393264591928e-01
4.488724802637298894e-01,2.900328541743338318e-01,2.610946655619357237e-01
4.210786507090846786e-01,2.681258987440681141e-01,3.107954505468466522e-01
4.073153388364327832e-01,2.543225536975015633e-01,3.383621074660650985e-01
3.771720433561007169e-01,2.695099445214533818e-01,3.533180121224453463e-01
3.465023139241518169e-01,2.822479127653229058e-01,3.712497733105247222e-01
3.565046414370961481e-01,2.528509383945505284e-01,3.906444201683527684e-01
3.134076914755556387e-01,2.769816759083771340e-01,4.096106326160666722e-01
2.962064307612359837e-01,2.673349237985797044e-01,4.364586454401837567e-01
2.476931376232848203e-01,3.023219006240794871e-01,4.499849617526351375e-01
2.445681585846227191e-01,2.212998124395148258e-01,5.341320289758618722e-01
2.249172735293311354e-01,1.906333331214700166e-01,5.844493933491982096e-01
2.137900525408465702e-01,2.309720583936009930e-01,5.552378890655518262e-01
1.978019711080064580e-01,2.574389235141446020e-01,5.447591053778483294e-01
1.673778189645059866e-01,2.760372605034571714e-01,5.565849205320362314e-01
1.494534985673881822e-01,3.160767858368841998e-01,5.344697155957269796e-01
1.991444353769972475e-01,1.246947932036119311e-01,6.761607714193903496e-01
1.484221250989000984e-01,1.981630961641136779e-01,6.534147787369856131e-01
1.170467611836625982e-01,1.950325405867901485e-01,6.879206982295467121e-01
8.836746103607899527e-02,2.473713588880583347e-01,6.642611800758621010e-01
