6.898709216861000915e-01
7.779962113530637380e-01
6.088420398672479417e-01
6.875386550926079199e-01
6.249604269414295032e-01
6.164174195429167336e-01
7.129464063240498195e-01
6.384061265810931918e-01
6.484968600990085319e-01
6.950049251420913343e-01
7.142022678365216315e-01
6.192989168154457991e-01
6.706011641494786790e-01
6.642611800758619900e-01
6.770285905113768710e-01
5.669793142091763549e-01
6.547619947374632154e-01
7.020589096482181546e-01
7.077719345260876649e-01
6.360396048626779653e-01
