1.965473748500927154e-01
1.468783807867803382e-01
2.866755578148532102e-01
2.077817740056908113e-01
2.792143762855260891e-01
2.531143183872324731e-01
2.107600439462209430e-01
2.712827243749978967e-01
2.559414671269681363e-01
2.304199110980685028e-01
2.227310356896980426e-01
2.608911540517204197e-01
2.099050471561847708e-01
2.473713588880583625e-01
2.271163946700318625e-01
2.751245471171445134e-01
2.349281224146569369e-01
1.883003712703458510e-01
2.330120868811914048e-01
2.400802629873310112e-01
