L,C,R
8.661248351123205236e-01,4.246661028901815849e-02,9.140855459866163713e-02
8.364065054945032385e-01,7.849552612281057717e-02,8.509796838268642027e-02
8.211272021481414995e-01,9.793109069475657014e-02,8.094170715710231889e-02
7.980837552402355595e-01,1.238279042986416140e-01,7.808834046112320126e-02
8.104968814641237973e-01,1.152584460086019530e-01,7.424467252727459665e-02
7.905188171696662103e-01,1.370244805246244590e-01,7.245670230570967763e-02
8.149954952932393359e-01,1.124814306421912796e-01,7.252307406456974526e-02
8.212061782001187638e-01,1.069621238945251684e-01,7.183169790535644250e-02
7.993790303373033979e-01,1.326142810685672913e-01,6.800668859412968559e-02
8.095837618342330844e-01,1.215502848104635381e-01,6.886595335530369677e-02
7.851942708345756028e-01,1.439624255088041149e-01,7.084330365662061535e-02
8.158887370024406893e-01,1.150168686846864269e-01,6.909439431287324462e-02
7.842981907024438870e-01,1.479480487716218484e-01,6.775376052593465315e-02
7.472224176440493970e-01,1.831314098340548480e-01,6.964617252189611585e-02
7.618196319797285732e-01,1.582883110459181175e-01,7.989205697435372566e-02
7.636760818945230733e-01,1.562645273985849848e-01,8.005939070689228887e-02
7.470657206659673255e-01,1.713259953246515088e-01,8.160828400938158200e-02
7.670345238127387333e-01,1.449578508085874462e-01,8.800762537867420909e-02
7.214850652423625554e-01,1.844929797914837133e-01,9.402195496615409209e-02
6.872295003488737564e-01,2.172661045395891111e-01,9.550439511153746563e-02
7.061847826754648061e-01,1.925270952550253434e-01,1.012881220695102391e-01
7.127725404298164147e-01,1.804120704884255022e-01,1.068153890817584301e-01
6.631839729389471527e-01,2.206557779950555354e-01,1.161602490659976589e-01
6.038181726491966828e-01,2.727506172393243666e-01,1.234312101114793392e-01
6.033887324638714800e-01,2.584836865656157667e-01,1.381275809705131141e-01
5.694150231967941567e-01,2.853760167847386175e-01,1.452089600184676144e-01
5.465532589681377784e-01,2.908683838477983397e-01,1.625783571840642150e-01
5.451144689527243070e-01,2.572648368142491648e-01,1.976206942330269167e-01
5.245981333580334027e-01,2.509569083771128195e-01,2.244449582648541386e-01
5.313193540082878918e-01,2.254521230917319596e-01,2.432285228999805371e-01
5.128958456780117192e-01,2.282121025645572621e-01,2.588920517574315183e-01
5.046317321810565026e-01,2.190225764939937869e-01,2.763456913249502378e-01
4.406616049016900960e-01,2.618286594709989812e-01,2.975097356273114224e-01
4.027783438084224232e-01,2.533293407526182039e-01,3.438923154389598724e-01
4.014856189214632831e-01,2.118431062355813910e-01,3.866712748429558255e-01
3.677714644610789452e-01,2.394800865031508630e-01,3.927484490357706637e-01
3.308751932020631004e-01,2.628522605042367677e-01,4.062725462937006315e-01
2.919374867324219247e-01,2.910490821012335916e-01,4.170134311663449278e-01
2.611190783220793676e-01,2.928283140950269092e-01,4.460526075828941672e-01
2.381041956541390947e-01,2.996576891402262799e-01,4.622381152056350695e-01
2.639007629301398650e-01,2.641197551366113450e-01,4.719794819332492342e-01
2.760273567226211311e-01,2.366023050615114198e-01,4.873703382158678932e-01
2.587550122757554250e-01,2.745995921071834323e-01,4.666453956170614759e-01
2.294784046385243970e-01,2.965962770454840802e-01,4.739253183159918836e-01
1.946724657087229027e-01,3.083411415819696799e-01,4.969863927093077782e-01
1.729945532710461809e-01,3.088054475706348279e-01,5.181999991583193799e-01
1.933520454054028503e-01,1.772315832497413368e-01,6.294163713448561737e-01
1.451675214192445496e-01,2.457805939786810723e-01,6.090518846020747112e-01
1.238801321499912456e-01,2.400802629873309835e-01,6.360396048626780763e-01
