L,C,R
7.933171582853489889e-01,1.045788497922499616e-01,1.021039919224010911e-01
7.902521140128105914e-01,1.082103484536103416e-01,1.015375375335790947e-01
8.104185085643108577e-01,9.380117752780124663e-02,9.578031390788786792e-02
8.088467459849455476e-01,9.921218728101692530e-02,9.194106673403749930e-02
8.278401053994558501e-01,7.363653343497419956e-02,9.852336116556992263e-02
8.067947324199651327e-01,9.910961480776564470e-02,9.409565277226912550e-02
8.361548316980601525e-01,7.015318849979734761e-02,9.369197980214251376e-02
8.393857866382881117e-01,6.764929452705227553e-02,9.296491883465957118e-02
8.172769083061960371e-01,9.368628215495021505e-02,8.903680953885363680e-02
8.254401589482508461e-01,8.786814809969280271e-02,8.669169295205642056e-02
8.260801034297255985e-01,8.940740396204298335e-02,8.451249260823140430e-02
8.047681592816428031e-01,1.118228345497633419e-01,8.340900616859375782e-02
7.962900828038192991e-01,1.220788887204849460e-01,8.163102847569585208e-02
8.244025401727250735e-01,9.110530738390903993e-02,8.449215244336581720e-02
8.092989286010365824e-01,1.072740888858511737e-01,8.342698251311206348e-02
7.963949317835153918e-01,1.230095672289872460e-01,8.059550098749732050e-02
8.079560411450372737e-01,1.146386229037716781e-01,7.740533595119092336e-02
8.361896024266028959e-01,8.868160753849042843e-02,7.512879003490666174e-02
8.006036244657448453e-01,1.270394656897054775e-01,7.235690984454969110e-02
8.208423553330526090e-01,1.053020566499989069e-01,7.385558801694849795e-02
7.885855215385820793e-01,1.410779581176428432e-01,7.033652034377492479e-02
8.292178141802630797e-01,9.957483369825742558e-02,7.120735212147949467e-02
8.147228345019946749e-01,1.163562603099844994e-01,6.892090518802083954e-02
7.862370627193672190e-01,1.464751487150512954e-01,6.728778856558148558e-02
7.747433763658129191e-01,1.531155288130175152e-01,7.214109482116960737e-02
7.815526337730457351e-01,1.451804219956506770e-01,7.326694423130365730e-02
8.486907380029714565e-01,7.431504656975547463e-02,7.699421542727317991e-02
8.332273801282678027e-01,9.474175567424678035e-02,7.203086419748559732e-02
7.875136633300219291e-01,1.397008181923264369e-01,7.278551847765170335e-02
7.515851274313282149e-01,1.751378030564043897e-01,7.327706951226750642e-02
7.586411596329847296e-01,1.644348512999876388e-01,7.692398906702777039e-02
7.032774734448024034e-01,2.154319919410648265e-01,8.129053461413283943e-02
7.039937253414513263e-01,2.109946946501785880e-01,8.501158000837012729e-02
7.357284578190305124e-01,1.685850996147441327e-01,9.568644256622532707e-02
7.705925863467609771e-01,1.315531485403122203e-01,9.785426511292684426e-02
7.208488728491889708e-01,1.784310551779932918e-01,1.007200719728178900e-01
6.838342544531585965e-01,2.141709079289172146e-01,1.019948376179242305e-01
7.272836066765848706e-01,1.470395583474559953e-01,1.256768349759591619e-01
6.647805000534152686e-01,2.103954759140018171e-01,1.248240240325829004e-01
6.201442947064568223e-01,2.584729056468391128e-01,1.213827996467040093e-01
6.102625569722118781e-01,2.508434024527396167e-01,1.388940405750483942e-01
5.547561143605348466e-01,2.956342237522442962e-01,1.496096618872208017e-01
6.010815949015759774e-01,2.199370791712940143e-01,1.789813259271300083e-01
5.592900922534267405e-01,2.517347266125646854e-01,1.889751811340085741e-01
5.418161566383549177e-01,2.229301092942748974e-01,2.352537340673702126e-01
4.873992274177871842e-01,2.835906123741768203e-01,2.290101602080360232e-01
4.740920155912246581e-01,2.867457187363363635e-01,2.391622656724389506e-01
4.336939430121836137e-01,2.877504154483317977e-01,2.785556415394845331e-01
4.202126659191843805e-01,2.841207744415457648e-01,2.956665596392697992e-01
3.723805594590086643e-01,2.917569439162542300e-01,3.358624966247371058e-01
3.575838639327900137e-01,3.006326782758345084e-01,3.417834577913755334e-01
3.204351775735865271e-01,3.319658222773774203e-01,3.475990001490361636e-01
3.019796746827558276e-01,3.186187277541323581e-01,3.794015975631118143e-01
3.401974747516948172e-01,2.473405298671492447e-01,4.124619953811559658e-01
2.825668292705553197e-01,2.698590318778282260e-01,4.475741388516165653e-01
2.700557736435466039e-01,2.530424146159788723e-01,4.769018117404746904e-01
2.227328782219814840e-01,2.831875854411188276e-01,4.940795363368998272e-01
1.864824272739959155e-01,2.854202067118595254e-01,5.280973660141446979e-01
1.729491776811432069e-01,2.465299081027695349e-01,5.805209142160874247e-01
1.359714379662024519e-01,3.144729967608307364e-01,5.495555652729670060e-01
1.455669180402960616e-01,2.830769756330672737e-01,5.713561063266368034e-01
1.368168184882000149e-01,2.794417318349016188e-01,5.837414496768984495e-01
1.207930757554227102e-01,2.826151128230824372e-01,5.965918114214949775e-01
1.135817034638073458e-01,1.965473748500927154e-01,6.898709216861000915e-01
