L,C,R
6.540394371148711139e-01,1.306883377925051604e-01,2.152722250926238368e-01
6.630147643625379228e-01,1.306886602208689740e-01,2.062965754165933807e-01
6.888845819879654275e-01,1.095037091498382020e-01,2.016117088621966480e-01
6.837009723471745293e-01,1.076650500296702229e-01,2.086339776231555809e-01
7.100393320352874627e-01,8.510303652905534810e-02,2.048576314356574946e-01
6.977939391572298700e-01,1.074856940311536974e-01,1.947203668116166408e-01
6.877324216600280149e-01,1.121280048676249336e-01,2.001395734723473430e-01
7.097685600374252779e-01,1.027283402257773703e-01,1.875030997367976293e-01
7.459533002417576553e-01,7.250791609326333320e-02,1.815387836649792752e-01
7.401991895497540552e-01,8.891660644906393407e-02,1.708842040011822327e-01
7.197799015637953435e-01,1.175795148481044300e-01,1.626405835881004347e-01
7.083702317017148697e-01,1.382836392790498803e-01,1.533461290192353332e-01
7.487275783777846971e-01,1.003355378977168755e-01,1.509368837244987327e-01
7.724725078455750849e-01,8.172959518636274678e-02,1.457978969680624182e-01
7.728410833787401346e-01,8.747382097735777184e-02,1.396850956439023572e-01
7.849612961296430491e-01,7.950164221795645580e-02,1.355370616524007310e-01
7.701786948567899138e-01,1.041470200966796988e-01,1.256742850465305816e-01
7.589184370904349386e-01,1.166136260293706012e-01,1.244679368801946961e-01
7.692878604789692432e-01,1.084514406745318571e-01,1.222606988464991912e-01
8.054254160387724903e-01,7.793663605657463744e-02,1.166379479046530526e-01
8.021274549282391142e-01,8.838750588359266247e-02,1.094850391881684593e-01
8.172582845887853553e-01,7.856214356386014008e-02,1.041795718473546850e-01
8.270239412631791298e-01,7.407438926687516523e-02,9.890166946994588537e-02
8.123686800964400323e-01,9.382169125067826854e-02,9.380962865288187957e-02
8.362150237516203788e-01,7.370392883511076021e-02,9.008104741326901366e-02
8.386053613021330344e-01,7.464969905297355601e-02,8.674493964489361775e-02
8.138271864521591237e-01,1.017362716951829837e-01,8.443654185265807299e-02
8.150178224721267295e-01,9.920863995951831327e-02,8.577353756835508214e-02
7.950085236412524070e-01,1.221698674089622128e-01,8.282160894978553289e-02
7.951274792639818623e-01,1.241623981955916750e-01,8.071012254042661538e-02
8.478109947110329392e-01,7.244013697194497114e-02,7.974886831702228396e-02
8.323158723533624626e-01,8.973691512089684852e-02,7.794721252574089709e-02
8.523782716932742920e-01,7.186453744717827274e-02,7.575719085954769894e-02
8.433429234278281283e-01,8.282918218400871224e-02,7.382789438816342309e-02
8.127874184531830304e-01,1.168742141339236817e-01,7.033836741289342664e-02
7.863985936866236814e-01,1.423504742284180113e-01,7.125093208495854313e-02
7.756432709439277096e-01,1.562421881284277725e-01,6.811454092764475388e-02
7.445950224373893978e-01,1.867727639500700865e-01,6.863221361254076558e-02
7.916528716447168712e-01,1.293060712318297167e-01,7.904105712345363410e-02
7.943192099976823517e-01,1.248640284706478282e-01,8.081676153167004217e-02
8.145419739287919070e-01,1.044001201259686096e-01,8.105790594523956671e-02
8.065864179330762829e-01,1.156736468824347414e-01,7.773993518448923945e-02
7.773138730815051245e-01,1.464757843392606729e-01,7.621034257923434141e-02
7.746225407266038587e-01,1.444538483218865410e-01,8.092361095150969741e-02
8.062616395038947337e-01,1.091358177245886768e-01,8.460254277151676994e-02
7.548774741210354522e-01,1.655338528038302615e-01,7.958867307513431411e-02
7.381998326263851107e-01,1.801418412450563611e-01,8.165832612855847272e-02
7.317855394016477000e-01,1.798148670781458958e-01,8.839959352020648753e-02
7.409635994594154784e-01,1.618040415010454924e-01,9.723235903953914017e-02
7.136024479659252018e-01,1.887705869908371248e-01,9.762696504323759017e-02
6.694021363412354653e-01,2.271248089345681842e-01,1.034730547241964754e-01
7.355132430142207189e-01,1.511738532192552220e-01,1.133129037665241146e-01
7.044198902570164567e-01,1.789751150599352414e-01,1.166049946830483575e-01
6.402698469560971217e-01,2.430610293198364191e-01,1.166691237240665424e-01
6.106094534852055666e-01,2.513237936206487722e-01,1.380667528941457167e-01
5.888601317151586079e-01,2.616840564146007964e-01,1.494558118702406513e-01
5.794017192087425050e-01,2.625797468871454154e-01,1.580185339041121906e-01
5.591141744556777926e-01,2.397140792488281491e-01,2.011717462954941693e-01
6.155821351410240005e-01,1.803773232430034290e-01,2.040405416159726260e-01
5.865699392844452298e-01,2.015072782439869259e-01,2.119227824715678998e-01
6.334121626877222688e-01,1.490031547526916855e-01,2.175846825595860734e-01
5.258816884399248881e-01,2.513672609761676835e-01,2.227510505839074284e-01
5.308163471759940188e-01,2.333811448999054405e-01,2.358025079241005406e-01
4.868796457417346457e-01,2.715878152075049679e-01,2.415325390507604142e-01
4.443182051349258144e-01,3.019430093619571154e-01,2.537387855031170703e-01
4.290594132463587673e-01,3.016473782748539390e-01,2.692932084787872382e-01
4.140615471924415925e-01,2.644344576129527002e-01,3.215039951946056518e-01
3.828064890804925291e-01,2.791611495785397135e-01,3.380323613409677574e-01
3.730894589424015861e-01,2.731833293034419685e-01,3.537272117541563898e-01
3.474617030112480132e-01,2.957592507119307101e-01,3.567790462768212212e-01
3.146876776733801839e-01,3.168220923792951504e-01,3.684902299473245546e-01
2.794007038397456344e-01,2.771016606708147090e-01,4.434976354894396011e-01
2.526720018231948806e-01,3.056184182956775963e-01,4.417095798811274676e-01
2.615410724081101423e-01,2.218051436637554497e-01,5.166537839281343247e-01
2.068007713831423455e-01,2.851024180275451014e-01,5.080968105893124420e-01
1.974765183682113401e-01,2.447371083423014737e-01,5.577863732894871029e-01
1.707395310156226698e-01,2.152227960335066359e-01,6.140376729508706388e-01
1.482133674368090737e-01,2.118956682240130118e-01,6.398909643391779145e-01
1.194937886943366195e-01,2.099050471561847431e-01,6.706011641494786790e-01
