L,C,R
6.960382429736118315e-01,2.128329342154493542e-01,9.112882281093886983e-02
6.988243884227515190e-01,2.035960297242911943e-01,9.757958185295736997e-02
6.812305607010411546e-01,2.119751469626591500e-01,1.067942923362996954e-01
6.653012816302147359e-01,2.277271317221071789e-01,1.069715866476780575e-01
7.168445614571460345e-01,1.695953913912754407e-01,1.135600471515785109e-01
6.544312254427150366e-01,2.285165152659861809e-01,1.170522592912987686e-01
6.501797908647407587e-01,2.182503165771456366e-01,1.315698925581136880e-01
5.775218596637641255e-01,2.894226307984310576e-01,1.330555095378048169e-01
5.594105673361148279e-01,2.856386010548728760e-01,1.549508316090123516e-01
5.386995379285669516e-01,2.941763297289273216e-01,1.671241323425057823e-01
5.250301423427012892e-01,2.959052490381397504e-01,1.790646086191590436e-01
5.230579884323210971e-01,2.795985120916163469e-01,1.973434994760626671e-01
5.375922000843389448e-01,2.473220176542335613e-01,2.150857822614276049e-01
4.826245733260584592e-01,2.898300329378952211e-01,2.275453937360464585e-01
4.753004355850118379e-01,2.902685229845881065e-01,2.344310414304001944e-01
4.704378918828635570e-01,2.758150047295526153e-01,2.537471033875839943e-01
4.204899647761735637e-01,3.137190668309066122e-01,2.657909683929199351e-01
3.910027655295069127e-01,2.843100175014944275e-01,3.246872169689987708e-01
4.006512690638697194e-01,2.446834717403746362e-01,3.546652591957556444e-01
3.915921982730972695e-01,2.666151361643638862e-01,3.417926655625389554e-01
3.738619933933343686e-01,2.418878525142136582e-01,3.842501540924520009e-01
3.568779770389537975e-01,2.486453013556613467e-01,3.944767216053849390e-01
2.895655930261745725e-01,2.867260280825834062e-01,4.237083788912421323e-01
2.708877130985422044e-01,2.959191656630378864e-01,4.331931212384199092e-01
2.310904812350754456e-01,3.068447215907490477e-01,4.620647971741755344e-01
2.124859557027561630e-01,2.245019212648999840e-01,5.630121230323438253e-01
1.771538411656690126e-01,2.626176778369598841e-01,5.602284809973711033e-01
1.718169835159280290e-01,2.606224884028400801e-01,5.675605280812319187e-01
1.485793345165121182e-01,2.331971438687700515e-01,6.182235216147178303e-01
1.296591250186275301e-01,2.344724519589732603e-01,6.358684230223992095e-01
1.013727571534823180e-01,2.544555858050743802e-01,6.441716570414431908e-01
9.320162696936824809e-02,2.538113434597219498e-01,6.529870295709098160e-01
1.046795709017013243e-01,2.077817740056908113e-01,6.875386550926079199e-01
