L,C,R
7.523205120952917158e-01,1.166407808358530529e-01,1.310387070688552591e-01
7.499117051663501954e-01,1.222862492372900900e-01,1.278020455963597701e-01
7.405557253950705299e-01,1.321884830019754709e-01,1.272557916029540548e-01
7.276956231750226767e-01,1.491995212134297477e-01,1.231048556115477005e-01
7.634788379107484424e-01,1.134166284180233158e-01,1.231045336712283111e-01
7.508502608582406923e-01,1.261083960066813892e-01,1.230413431350780296e-01
8.008780400024526624e-01,7.695557002685182724e-02,1.221663899706955381e-01
7.903947156793232898e-01,9.570470077604717463e-02,1.139005835446296744e-01
7.861160286704855782e-01,1.063382369193534016e-01,1.075457344101610757e-01
7.688127370109559822e-01,1.285219747364425569e-01,1.026652882526015442e-01
7.684231055315511316e-01,1.254846431043434574e-01,1.060922513641054249e-01
7.696622779111084167e-01,1.263869010119527958e-01,1.039508210769387875e-01
7.856478784841652852e-01,1.091572927424599715e-01,1.051948287733746878e-01
7.611854377130203853e-01,1.367175431189018853e-01,1.020970191680776878e-01
7.653035887427519501e-01,1.301976536865531442e-01,1.044987575706948363e-01
7.786163818517050084e-01,1.185194416011020740e-01,1.028641765471928760e-01
7.670133139465540317e-01,1.323725414769819364e-01,1.006141445764640596e-01
7.759286652287051833e-01,1.114739204287015228e-01,1.125974143425931273e-01
7.726920638503248506e-01,1.196666843359924515e-01,1.076412518136826563e-01
7.827369360233418227e-01,1.051545292618856070e-01,1.121085347147726397e-01
7.690897419211961683e-01,1.215720727241915711e-01,1.093381853546121774e-01
7.594295818852426772e-01,1.335395392110514667e-01,1.070308789037058145e-01
7.468222657964291855e-01,1.435978044117485197e-01,1.095799297918222392e-01
7.308261253903305388e-01,1.522402334759732911e-01,1.169336411336961423e-01
7.495510293594275231e-01,1.245201935149942846e-01,1.259287771255781507e-01
7.423577325423440509e-01,1.344383566355699944e-01,1.232039108220858853e-01
7.290126668867870086e-01,1.485133836069876256e-01,1.224739495062252825e-01
7.238275934648050747e-01,1.523111040100104396e-01,1.238613025251844718e-01
7.098839164512569244e-01,1.663255249874914521e-01,1.237905585612517206e-01
7.241651305453689069e-01,1.484397481708460698e-01,1.273951212837849678e-01
6.789898421156769226e-01,1.873557049192798307e-01,1.336544529650431634e-01
6.448414068518569797e-01,2.235927070249268678e-01,1.315658861232161247e-01
6.066866697531694275e-01,2.595796074612745086e-01,1.337337227855560084e-01
6.884470565268040465e-01,1.587376616638165316e-01,1.528152818093793386e-01
6.352672497397994222e-01,2.141558370987717841e-01,1.505769131614287104e-01
7.225761325041220040e-01,1.328231913972506839e-01,1.446006760986271178e-01
6.598239379273094229e-01,2.025457600373737344e-01,1.376303020353167039e-01
6.667035753064048942e-01,1.969907384502033176e-01,1.363056862433916494e-01
5.983483840665875242e-01,2.573750430605805661e-01,1.442765728728316876e-01
5.843241532406817651e-01,2.709719724659775397e-01,1.447038742933405286e-01
5.960807095046958271e-01,2.112841750230473603e-01,1.926351154722566184e-01
5.681707128485962155e-01,2.440570864022194586e-01,1.877722007491841039e-01
4.997351859805518881e-01,3.156647199161565220e-01,1.846000941032914233e-01
4.575833441262481260e-01,3.182560045237222135e-01,2.241606513500294107e-01
4.392983503997767714e-01,3.347910343207301520e-01,2.259106152794927991e-01
4.369520728812010257e-01,2.837477966753170766e-01,2.793001304434816756e-01
4.094527687417908735e-01,3.081395764449110786e-01,2.824076548132978259e-01
4.025202890454335214e-01,3.036294111446758981e-01,2.938502998098903585e-01
3.709253575641475731e-01,3.051033383878299365e-01,3.239713040480222683e-01
3.242789631856851651e-01,3.521354673376350664e-01,3.235855694766796575e-01
3.650495008638139360e-01,2.824644607410858321e-01,3.524860383951000653e-01
3.435169890249034630e-01,2.675198982978437834e-01,3.889631126772525316e-01
2.949881817303177112e-01,3.129456325955476403e-01,3.920661856741344264e-01
2.633296927172741331e-01,3.245449901493712153e-01,4.121253171333544296e-01
2.323954483490041356e-01,3.333987410385595429e-01,4.342058106124360717e-01
2.016608335300818788e-01,3.247810325500663509e-01,4.735581339198515760e-01
1.924728417542971581e-01,2.424645255270602151e-01,5.650626327186424325e-01
1.854576396425187124e-01,1.912485924016622263e-01,6.232937679558188115e-01
1.491250659372709286e-01,2.554578640557237934e-01,5.954170700070050559e-01
1.159193632188871559e-01,2.677212730701493681e-01,6.163593637109632262e-01
1.105772215636633832e-01,2.064897088906137990e-01,6.829330695457226375e-01
9.585501481859100281e-02,2.271163946700318903e-01,6.770285905113769820e-01
