L,C,R
8.353737245779765397e-01,6.974271769443241009e-02,9.488355772759078655e-02
8.134280959114118525e-01,9.881786943087947361e-02,8.775403465770854894e-02
8.279194493321861970e-01,8.701786425552668347e-02,8.506268641228702243e-02
8.074097922758021184e-01,1.125935950110308476e-01,7.999661271316699240e-02
8.145421033219768514e-01,1.097895258698886600e-01,7.566837080813443306e-02
8.118777869477827869e-01,1.178127492076028876e-01,7.030946384461428389e-02
8.299593470699641040e-01,1.012529384768557639e-01,6.878771445318007660e-02
8.188556216616702521e-01,1.120400038074814836e-01,6.910437453084822268e-02
8.104725982830187636e-01,1.203245357155128814e-01,6.920286600146834111e-02
8.029597288877715622e-01,1.310068364904460603e-01,6.603343462178233592e-02
7.814626719447143044e-01,1.496110336904129534e-01,6.892629436487274219e-02
7.902093771223658303e-01,1.383607045626092102e-01,7.142991831502484845e-02
7.793682965225214865e-01,1.491830324489289705e-01,7.144867102854964014e-02
7.702151608679694839e-01,1.531258657034612058e-01,7.665897342856933805e-02
7.600306808100498746e-01,1.631018749899330322e-01,7.686744420001717648e-02
7.759507346576125508e-01,1.399621194089123999e-01,8.408714593347513255e-02
8.061515595338586415e-01,1.078874431540561285e-01,8.596099731208532713e-02
8.397939955877358198e-01,7.548045399651000242e-02,8.472555041575430268e-02
8.011117795939022290e-01,1.198495074072619265e-01,7.903871299883608037e-02
7.877539870414932421e-01,1.248490675119695997e-01,8.739694544653729691e-02
7.739479270821774115e-01,1.382623914665921105e-01,8.778968145123063060e-02
8.061076118108571054e-01,1.033304968350244601e-01,9.056189135411854552e-02
7.808348190591584137e-01,1.308439828706086661e-01,8.832119807023287861e-02
7.698833848649574430e-01,1.375165664460375192e-01,9.260004868900498232e-02
8.641442604161178043e-01,4.329871789654476943e-02,9.255702168733755120e-02
8.057886696721573427e-01,1.090455645892129538e-01,8.516576573862985611e-02
7.598634885760653379e-01,1.579035217673893376e-01,8.223298965654554649e-02
7.481459844779587698e-01,1.680298223026326920e-01,8.382419321940873247e-02
7.709740497576121898e-01,1.409804100485118616e-01,8.804554019387618446e-02
7.593078071034524701e-01,1.504514358252513062e-01,9.024075707129650126e-02
7.295812114858692965e-01,1.730623882083986709e-01,9.735640030573236570e-02
7.431151989456110663e-01,1.591589230827743784e-01,9.772587797161498557e-02
7.556208169167866195e-01,1.423640021061101379e-01,1.020151809771036311e-01
6.959378072330012488e-01,2.048566073201643356e-01,9.920558544683476254e-02
6.603063713436099214e-01,2.349111528046669284e-01,1.047824758517235250e-01
6.819804867797344405e-01,2.088237128556561240e-01,1.091958003646097686e-01
6.429009588607140779e-01,2.339017958024896815e-01,1.231972453367964765e-01
6.134886481726647967e-01,2.529129801629154128e-01,1.335983716644201236e-01
5.759142683771409921e-01,2.680550788331196865e-01,1.560306527897395990e-01
6.442077679092237386e-01,1.891285331817865178e-01,1.666636989089899379e-01
6.351166546013237157e-01,1.784553857416477651e-01,1.864279596570287689e-01
5.754436678912596692e-01,2.355949897542410076e-01,1.889613423544995729e-01
5.170012562371731901e-01,2.866274892625970683e-01,1.963712545002300192e-01
4.952718447225740173e-01,2.877568894471899119e-01,2.169712658302364039e-01
4.844800807545728838e-01,2.609908282877416164e-01,2.545290909576857774e-01
5.345780782151430266e-01,1.602141309094850530e-01,3.052077908753721980e-01
4.573961267385797669e-01,2.418206171184154873e-01,3.007832561430050511e-01
4.550006120146398714e-01,2.143946023482554974e-01,3.306047856371049920e-01
4.002541835848759666e-01,2.715820452421314757e-01,3.281637711729928353e-01
3.650078254989418403e-01,3.234005639719957359e-01,3.115916105290627014e-01
3.586761443660352322e-01,3.130924210408740360e-01,3.282314345930910093e-01
3.410222006948191442e-01,2.900312650946016979e-01,3.689465342105793799e-01
3.166363068971284611e-01,2.252309869322278169e-01,4.581327061706439441e-01
2.918254289447734240e-01,2.264934483348212402e-01,4.816811227204054746e-01
2.751260734915309536e-01,2.525734701073743538e-01,4.723004564010948592e-01
2.373861300761743454e-01,2.298639232563128298e-01,5.327499466675129636e-01
1.789549626778230984e-01,2.410581735377849699e-01,5.799868637843921260e-01
1.471268733048602118e-01,2.467631641364569084e-01,6.061099625586831019e-01
1.177112287047852868e-01,2.712212806016010558e-01,6.110674906936138795e-01
9.584691108543497151e-02,2.605383946949421659e-01,6.436146942196230292e-01
7.854904358925425545e-02,2.535145167242076614e-01,6.679364396865382636e-01
6.306669647378050636e-02,2.227310356896980426e-01,7.142022678365216315e-01
