1.586659832758501865e-01
2.349633607078122077e-01
2.154479847648632929e-01
1.908019190370833229e-01
1.784887883082694748e-01
1.596321249749879656e-01
1.527985026162935744e-01
1.712035734167879075e-01
1.615936543049342755e-01
1.970614316872652261e-01
1.760683215087352205e-01
2.182769225346319897e-01
2.086339776231555809e-01
2.084667147507937301e-01
2.079102529512931730e-01
1.726528011646543959e-01
2.107733480275282567e-01
2.107902510115969574e-01
2.201850706053476991e-01
2.064736268387738216e-01
