7.575897026546291047e-01
6.611131118215007874e-01
7.260455541841777105e-01
6.781263559834760368e-01
6.742621941322912704e-01
7.246214440740272877e-01
7.717227828965396164e-01
7.361453008308402879e-01
7.574690819693390420e-01
6.963238235868598469e-01
7.153540968201768102e-01
6.810437258538108996e-01
6.837009723471745293e-01
7.389875594454210495e-01
6.974735579378635864e-01
7.337584426607821619e-01
6.711479787299921007e-01
7.057360092582735112e-01
7.036032707907808881e-01
7.170646691638833392e-01
