L,C,R
6.901621034622789086e-01,9.128818027292837090e-02,2.185497162647927760e-01
7.260455541841775995e-01,5.850646105095919092e-02,2.154479847648632651e-01
7.038852950069107717e-01,9.495873512000246874e-02,2.011559698730867873e-01
6.936481685272676279e-01,1.181086668166403397e-01,1.882431646560920047e-01
7.065565794049315507e-01,1.071656627435470521e-01,1.862777578515214250e-01
6.904630160033594644e-01,1.344231528325964820e-01,1.751138311640440537e-01
7.383695621970199907e-01,9.261047501453115172e-02,1.690199627884488853e-01
7.363591770554615001e-01,1.002560997072162730e-01,1.633847232373223102e-01
7.340891407204115371e-01,1.076421651002389124e-01,1.582686941793496338e-01
7.416630181960008894e-01,1.065996444580471214e-01,1.517373373459519892e-01
7.244150599543970337e-01,1.307360842051073502e-01,1.448488558404957827e-01
7.225158031674062675e-01,1.396279364284970514e-01,1.378562604040967643e-01
7.446095648346434670e-01,1.198865950738716019e-01,1.355038400914849728e-01
7.258302019886899714e-01,1.274326148035209438e-01,1.467371832077891125e-01
7.205128361674993931e-01,1.402819123160466974e-01,1.392052515164539372e-01
7.495127513825042831e-01,1.111403844918896072e-01,1.393468641256061236e-01
7.550261576035857125e-01,1.041624774877469989e-01,1.408113649086673025e-01
7.387201579686049069e-01,1.270618762346467090e-01,1.342179657967483564e-01
7.636362302215604636e-01,9.338388218135099117e-02,1.429798875970884897e-01
7.621865843566201226e-01,1.026819157956528616e-01,1.351314998477269880e-01
7.542168798248028994e-01,1.188708758950852429e-01,1.269122442801118023e-01
7.768191545669648201e-01,9.765342709366564566e-02,1.255274183393695342e-01
7.693364656944826629e-01,1.125483759664128169e-01,1.181151583391044230e-01
7.512852920605591622e-01,1.331673147234197774e-01,1.155473932160210881e-01
7.506683515967522702e-01,1.401145822755090475e-01,1.092170661277388211e-01
7.846814463781555116e-01,1.050110371446770635e-01,1.103075164771673694e-01
8.008823339296917698e-01,9.141337707889801711e-02,1.077042889914102408e-01
7.986088452190247544e-01,9.805393441696259871e-02,1.033372203640127163e-01
7.910559937029332245e-01,1.068391072991694557e-01,1.021048989978974170e-01
8.322453337552297992e-01,6.619240492466794967e-02,1.015622613201023622e-01
7.951040591616194142e-01,1.088323746460221619e-01,9.606356619235857652e-02
7.828253826364950374e-01,1.261643397282489754e-01,9.101027763525613989e-02
8.105134633589421433e-01,1.008515553302557211e-01,8.863498131080231601e-02
8.113353324946820377e-01,1.001369406676749091e-01,8.852772683764321970e-02
8.136982377924165677e-01,9.776826511830578881e-02,8.853349708927772677e-02
7.848267383382389051e-01,1.301911636373834780e-01,8.498209802437761695e-02
7.888544569495388181e-01,1.267183812439588442e-01,8.442716180650247648e-02
7.607496575800754002e-01,1.559310173809478339e-01,8.331932503897694631e-02
7.511084194402699588e-01,1.636633530383790613e-01,8.522822752135116031e-02
7.611178399145229756e-01,1.488332051071565298e-01,9.004895497832068885e-02
7.273909800473987719e-01,1.778269645486431905e-01,9.478205540395816253e-02
6.950643174113221301e-01,2.076333896132506462e-01,9.730229297542723754e-02
7.399071135528704213e-01,1.510181750909767029e-01,1.090747113561529313e-01
7.095080865278753368e-01,1.825241221596993202e-01,1.079677913124256067e-01
7.452131905067234108e-01,1.213567124697300798e-01,1.334300970235466621e-01
7.077422640259856124e-01,1.436098945842745334e-01,1.486478413897400486e-01
6.769053415560783993e-01,1.615138070014091598e-01,1.615808514425126075e-01
6.398974041686866787e-01,1.923202592350694851e-01,1.677823365962440028e-01
6.437126684602825222e-01,1.954737060993622655e-01,1.608136254403553789e-01
6.742829926649036576e-01,1.524574157130740848e-01,1.732595916220222854e-01
6.145660891425552830e-01,2.204247466006770684e-01,1.650091642567677874e-01
6.646632877142917284e-01,1.661669272344834247e-01,1.691697850512250134e-01
6.477621185011238625e-01,1.568720818461474542e-01,1.953657996527288221e-01
5.892974624562175023e-01,2.022349237449104775e-01,2.084676137988720757e-01
5.449102763699001928e-01,2.491709707361697557e-01,2.059187528939301348e-01
4.925682077800648262e-01,3.017481856145082797e-01,2.056836066054269496e-01
5.225438381344049699e-01,2.283087426998755276e-01,2.491474191657195858e-01
5.107981146857096810e-01,2.517047603797301081e-01,2.374971249345602942e-01
4.835940940297435153e-01,2.555498585295535863e-01,2.608560474407030094e-01
4.462505215522219459e-01,2.760976165960964956e-01,2.776518618516816694e-01
4.452644504942961379e-01,2.279048459115751990e-01,3.268307035941288574e-01
4.215669412863111698e-01,2.376298512722427314e-01,3.408032074414462098e-01
3.656555933187822793e-01,2.798706868642631962e-01,3.544737198169546355e-01
3.319739418679221177e-01,2.868209223383194617e-01,3.812051357937585316e-01
3.103519750029885005e-01,2.651238329115134795e-01,4.245241920854980755e-01
3.069332207543571389e-01,2.854999161431246435e-01,4.075668631025182731e-01
2.570562780315627238e-01,3.166771497064146956e-01,4.262665722620226916e-01
2.497675329524860210e-01,2.549774203726720700e-01,4.952550466748419922e-01
2.291721573147253443e-01,2.695194642792630435e-01,5.013083784060117232e-01
2.158305128493192282e-01,3.005008365244622448e-01,4.836686506262186103e-01
2.381966701500777828e-01,2.300624817771295127e-01,5.317408480727927600e-01
2.051481161277378673e-01,2.674210323121357091e-01,5.274308515601264791e-01
1.941380202379087150e-01,2.273932748708374918e-01,5.784687048912537932e-01
1.777212270733386501e-01,2.656850808792788343e-01,5.565936920473825156e-01
1.521351164609517082e-01,2.568177576948916796e-01,5.910471258441566400e-01
1.303341539302551311e-01,2.609242618415961168e-01,6.087415842281488354e-01
1.044824023178989592e-01,2.866755578148532102e-01,6.088420398672478306e-01
