8.374431406952075052e-02
1.039235274706872131e-01
5.850646105095919786e-02
1.310717249794404737e-01
1.472490175594390882e-01
1.157464309509849271e-01
7.547871448716646225e-02
9.265112575237170744e-02
8.093726372572666861e-02
1.066147447258750935e-01
1.085775816710880110e-01
1.006793516115572634e-01
1.076650500296702229e-01
5.254572580378460284e-02
9.461618911084321293e-02
9.358875617456348384e-02
1.180786732424796287e-01
8.347373973012942039e-02
7.621165860387109359e-02
7.646170399734303347e-02
